,AC Fraction,BA Fraction,BC Fraction,BF Fraction,BH Fraction,BL Fraction,BO Fraction,BP Fraction,BT Fraction,BU Fraction,BV Fraction,BY Fraction,CC Fraction,CD Fraction,CG Fraction,CH Fraction,CS Fraction,Concentration,Contamination?,DF Fraction,DL Fraction,DP Fraction,EL Fraction,ER Fraction,FP Fraction,Media,OD,PC Fraction,PJ Fraction,Passage,RI Fraction,Rep,Total,Treatment,corrected OD
922,0,0,0,0,0.005636325,0,0,0,0.14691319,0,0.20280236,0,0,0,0,0,0.018699958,10,No,0,0.001369574,0.493573536,0.119205647,0,0,Xylan,0.222,0,0.01179941,2,0,1,19013,COMM10<equal,1.11
923,,,,,,,,,,,,,,,,,,10,LowReads,,,,,,,empty,0.0491,,,2,,1,,empty,0.2455
924,0.057163951,0,0,0,0.002478511,0,0,0.007435532,0.671729157,0,0.03148236,0,0,0,0,0,0.030111269,10,No,0,0.128197015,0.001951168,0.068607288,0,0,Xylan Mono,0.5323,0,0.000843748,2,0,1,18984,COMM10<BH,2.6615
925,0.031479889,0,0,0,0,0,0,0.038597497,0.656300755,0,0.021926053,0,0,0,0,0,0.019155441,10,No,0,0.152240375,0.003773765,0.075761918,0,0,Xylan Mono,0.5124,0,0.000764307,2,0,1,20953,COMM10<BP,2.562
926,0.014995357,0,0,0,0,0,0,0.00645311,0.765970288,0,0.061374188,0,0,0,0,0,0.012349118,10,No,0,0.095032498,0.008402971,0.033704735,0,0,Xylan Mono,0.5437,0,0.001717734,2,0,1,21568,COMM10<equal,2.7185
927,,,,,,,,,,,,,,,,,,10,LowReads,,,,,,,empty,0.0468,,,2,,1,,empty,0.234
928,0,0,0,0,0.049541885,0,0,0,0.157460733,0,0.189528796,0,0,0,0,0,0.020091623,10,No,0,0.003206806,0.41171466,0.158507853,0,0,Xylan,0.2144,0,0.009947644,2,0,2,15318,COMM10<BH,1.072
929,0,0,0,0,0.005875035,0,0,0.002902958,0.160215648,0,0.214335084,0,0,0,0,0,0.017279513,10,No,0,0.002902958,0.403372961,0.180329002,0,0,Xylan,0.2031,0,0.01278684,2,0,2,14493,COMM10<BP,1.0155
930,0,0,0,0,0.002456454,0,0,0,0.145898467,0,0.201578085,0,0,0,0,0,0.017939556,10,No,0,0.007294923,0.54302516,0.067664136,0,0,Xylan,0.2104,0,0.014143219,2,0,2,13445,COMM10<equal,1.052
931,,,,,,,,,,,,,,,,,,10,LowReads,,,,,,,empty,0.0497,,,2,,2,,empty,0.2485
932,0.077052987,0,0,0,0.002586025,0,0,0.009288579,0.655794807,0,0.029449018,0,0,0,0,0,0.033090564,10,No,0,0.114418408,0.002955457,0.073886426,0,0,Xylan Mono,0.565,0,0.001477729,2,0,2,18966,COMM10<BH,2.825
933,0.045551525,0,0,0,0,0,0,0.036803926,0.647322381,0,0.015254961,0,0,0,0,0,0.018935353,10,No,0,0.154683166,0.004853851,0.075634734,0,0,Xylan Mono,0.5155,0,0.000960102,2,0,2,18760,COMM10<BP,2.5775
934,0.016485633,0,0,0,0,0,0,0.005084354,0.818195825,0,0.045836222,0,0,0,0,0,0.011247207,10,No,0,0.070025422,0.007010246,0.024574378,0,0,Xylan Mono,0.5293,0,0.001540713,2,0,2,12987,COMM10<equal,2.6465
935,,,,,,,,,,,,,,,,,,10,LowReads,,,,,,,empty,0.0465,,,2,,2,,empty,0.2325
936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,LowReads,0,0,0,0,0,0,Xylan,0.0888,0,0,2,0,0,34,COMM10<CS,0.444
937,0,0,0,0,0.002662407,0,0,0,0.225772098,0,0.25257366,0,0,0,0,0,0.019583481,10,No,0,0.001774938,0.334516625,0.138326825,0,0,Xylan,0.1824,0,0.024789966,2,0,0,16940,COMM10<EL,0.912
938,0,0,0.393700787,0,0,0,0,0,0.094488189,0,0,0,0,0,0,0,0,10,LowReads,0,0,0.118110236,0,0,0,Xylan,0.0437,0,0,2,0,0,99,blank,0.2185
939,,,,,,,,,,,,,,,,,,10,LowReads,,,,,,,empty,0.0476,,,2,,0,,empty,0.238
940,0.069548564,0,0,0,0,0,0,0.032175103,0.748891929,0,0.012147743,0,0,0,0,0,0.020191518,10,No,0,0.016525308,0.003994528,0.095485636,0,0,Xylan Mono,0.4275,0,0.001039672,2,0,0,18289,COMM10<CS,2.1375
941,0.07073226,0,0,0,0,0,0,0.008388121,0.665608706,0,0.013829064,0,0,0,0,0,0.018816595,10,No,0,0.079120381,0.030151893,0.113352981,0,0,Xylan Mono,0.5178,0,0,2,0,0,4424,COMM10<EL,2.589
942,0,0,0,0,0,0,0,0,0.23655914,0,0.279569892,0,0,0,0,0,0,10,LowReads,0,0,0.311827957,0.172043011,0,0,Xylan Mono,0.0509,0,0,2,0,0,114,blank,0.2545
943,,,,,,,,,,,,,,,,,,10,LowReads,,,,,,,empty,0.0466,,,2,,0,,empty,0.233
944,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,10,LowReads,0,0.333333333,0.333333333,0,0,0,Xylan,0.0751,0,0,2,0,1,55,COMM10<CS,0.3755
945,0,0,0,0,0.00364225,0,0,0,0.181626872,0,0.192391744,0,0,0,0,0,0.024038851,10,No,0,0.002670983,0.272035613,0.309105625,0,0,Xylan,0.1919,0,0.014488062,2,0,1,12373,COMM10<EL,0.9595
946,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,10,LowReads,0,0,0.6,0,0,0,Xylan,0.0546,0,0,2,0,1,62,blank,0.273
947,,,,,,,,,,,,,,,,,,10,LowReads,,,,,,,empty,0.0506,,,2,,1,,empty,0.253
948,0.063834285,0,0,0,0,0,0,0.031071655,0.771577538,0,0.012823223,0,0,0,0,0,0.019234834,10,No,0,0.023673642,0.00465018,0.073134644,0,0,Xylan Mono,0.4365,0,0,2,0,1,14210,COMM10<CS,2.1825
949,0.038913297,0,0,0,0,0,0,0.006186676,0.723034161,0,0.03451986,0,0,0,0,0,0.017304761,10,No,0,0.05630772,0.024298395,0.097731552,0,0,Xylan Mono,0.5192,0,0.001703578,2,0,1,11172,COMM10<EL,2.596
950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,LowReads,0,0,0,0,0,0,Xylan Mono,0.0506,0,0,2,0,1,19,blank,0.253
951,,,,,,,,,,,,,,,,,,10,LowReads,,,,,,,empty,0.0477,,,2,,1,,empty,0.2385
952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,LowReads,0,0,0.5,0.5,0,0,Xylan,0.0758,0,0,2,0,2,54,COMM10<CS,0.379
953,0,0,0,0,0.001923361,0,0,0,0.194481432,0,0.193519751,0,0,0,0,0,0.024189969,10,No,0,0.0042166,0.282808108,0.282512206,0,0,Xylan,0.1933,0,0.016348572,2,0,2,13556,COMM10<EL,0.9665
954,0,0,0.395348837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,LowReads,0,0,0.209302326,0,0,0,Xylan,0.0412,0,0,2,0,2,88,blank,0.206
955,,,,,,,,,,,,,,,,,,10,LowReads,,,,,,,empty,0.0527,,,2,,2,,empty,0.2635
956,0.03072448,0,0,0,0,0,0,0.03181529,0.736387601,0,0.011998909,0,0,0,0,0,0.011271703,10,No,0,0.10444505,0.002454322,0.070902645,0,0,Xylan Mono,0.4128,0,0,2,0,2,11023,COMM10<CS,2.064
957,0.039240016,0,0,0,0,0,0,0.005893757,0.736176813,0,0.021403645,0,0,0,0,0,0.016828228,10,No,0,0.054827453,0.025823963,0.09794494,0,0,Xylan Mono,0.5288,0,0.001861187,2,0,2,12919,COMM10<EL,2.644
958,0,0,0,0,0,0,0,0,0.69,0,0.31,0,0,0,0,0,0,10,LowReads,0,0,0,0,0,0,Xylan Mono,0.0499,0,0,2,0,2,130,blank,0.2495
959,,,,,,,,,,,,,,,,,,10,LowReads,,,,,,,empty,0.0489,,,2,,2,,empty,0.2445
960,0,0,0,0,0.039466667,0,0,0,0.12,0,0.332,0,0,0,0,0,0.0044,10,No,0,0,0.4388,0.058266667,0,0,Xylan,0.1991,0,0.007066667,3,0,0,7650,COMM10<PJ,0.9955
961,0,0,0,0,0.069095325,0,0,0,0.096660595,0,0.195992714,0,0,0,0,0.002792957,0.009471767,10,No,0,0,0.347176685,0.273709775,0,0,Xylan,0.2063,0,0.005100182,3,0,0,8308,COMM10<BV,1.0315
962,0,0,0,0,0.116085878,0,0,0,0.138418384,0,0.213399504,0,0,0,0,0,0.008415147,10,No,0,0,0.380192038,0.138202611,0,0,Xylan,0.2781,0,0.005286439,3,0,0,9349,COMM10<AC,1.3905
963,,,,,,,,,,,,,,,,,,10,LowReads,,,,,,,empty,0.0475,,,3,,0,,empty,0.2375
964,0.0134713,0,0,0,0,0,0,0.006638032,0.841923728,0,0.010152284,0,0,0.001496811,0,0,0.008134843,10,No,0,0.038005987,0.032799688,0.046336067,0,0,Xylan Mono,0.5313,0,0.00104126,3,0,0,15391,COMM10<PJ,2.6565
965,0.047958751,0,0,0,0,0,0,0.006639356,0.640203419,0,0.032702359,0,0,0.001765786,0,0,0.015397655,10,No,0,0.195225314,0.014620709,0.045486651,0,0,Xylan Mono,0.5341,0,0,3,0,0,14211,COMM10<BV,2.6705
966,0.030731553,0,0,0,0,0,0,0.011139201,0.783852109,0,0.009164165,0,0,0,0,0,0.037525675,10,No,0,0.122610207,0,0.00497709,0,0,Xylan Mono,0.521,0,0,3,0,0,12686,COMM10<AC,2.605
967,,,,,,,,,,,,,,,,,,10,LowReads,,,,,,,empty,0.0483,,,3,,0,,empty,0.2415
968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,LowReads,0,0,0,0,0,0,Xylan,0.2069,0,0,3,0,1,18,COMM10<PJ,1.0345
969,0.000693121,0,0,0,0.067521516,0,0,0,0.122393577,0,0.189799573,0,0,0.001212961,0,0,0.007797609,10,No,0,0,0.324784844,0.279327673,0,0,Xylan,0.2169,0,0.006469127,3,0,1,17404,COMM10<BV,1.0845
970,0,0,0,0,0.067493113,0,0,0,0.11174991,0,0.193136903,0,0,0.000898311,0,0,0.013354893,10,No,0,0,0.346987663,0.261707989,0,0,Xylan,0.2005,0,0.004671218,3,0,1,16797,COMM10<AC,1.0025
971,,,,,,,,,,,,,,,,,,10,LowReads,,,,,,,empty,0.0478,,,3,,1,,empty,0.239
972,0.014371212,0,0,0,0,0,0,0.012007776,0.817558038,0,0.009110662,0,0,0,0,0,0.025845309,10,No,0,0.017687645,0.029161743,0.073114017,0,0,Xylan Mono,0.5286,0,0.001143598,3,0,1,26274,COMM10<PJ,2.643
973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,LowReads,0,0,0,0,0,0,Xylan Mono,0.5077,0,0,3,0,1,22,COMM10<BV,2.5385
974,0.030514611,0,0,0,0,0,0,0.009930178,0.875148694,0,0.005378847,0,0,0,0,0,0.031083527,10,No,0,0.043185932,0,0.00475821,0,0,Xylan Mono,0.5262,0,0,3,0,1,19362,COMM10<AC,2.631
975,,,,,,,,,,,,,,,,,,10,LowReads,,,,,,,empty,0.0469,,,3,,1,,empty,0.2345
976,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,LowReads,0,0,0,0,0,0,Xylan,0.2139,0,0,3,0,2,31,COMM10<PJ,1.0695
977,0.000375606,0,0,0,0.08007239,0,0,0,0.120603701,0,0.200710237,0,0,0.000648774,0,0,0.010038926,10,No,0,0,0.336884518,0.243529331,0,0,Xylan,0.1993,0,0.007136516,3,0,2,29500,COMM10<BV,0.9965
978,0,0,0,0,0.181514836,0,0,0,0.127480177,0,0.167127121,0,0,0,0,0,0.009902766,10,No,0,0,0.418571275,0.086146891,0,0,Xylan,0.2094,0.00086111,0.008395824,3,0,2,27947,COMM10<AC,1.047
979,,,,,,,,,,,,,,,,,,10,LowReads,,,,,,,empty,0.0553,,,3,,2,,empty,0.2765
980,0.017990474,0,0,0,0,0,0,0.008721679,0.775102987,0,0.00708033,0,0,0,0,0,0.023686921,10,No,0,0.051557673,0.041259011,0.073699794,0,0,Xylan Mono,0.5304,0,0.000901133,3,0,2,31129,COMM10<PJ,2.652
981,0.053256807,0,0,0,0,0,0,0.0093433,0.511211959,0,0.022290443,0,0,0.003336893,0,0,0.037106247,10,No,0,0.28577149,0.016417512,0.059530166,0,0,Xylan Mono,0.5024,0.001735184,0,3,0,2,7530,COMM10<BV,2.512
982,0.027234043,0,0,0,0,0,0,0.009893617,0.87858156,0,0.005673759,0,0,0.000567376,0,0,0.034113475,10,No,0,0.040602837,0,0.002801418,0,0,Xylan Mono,0.5169,0.000531915,0,3,0,2,28215,COMM10<AC,2.5845
983,,,,,,,,,,,,,,,,,,10,LowReads,,,,,,,empty,0.0478,,,3,,2,,empty,0.239
984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,LowReads,0,0,0,0,0,0,Xylan,0.2241,0,0,3,0,0,31,COMM10<DP,1.1205
985,0.000782419,0,0,0,0.084875493,0,0,0,0.10246292,0,0.184276772,0,0,0,0,0.000544292,0.009423051,10,No,0,0,0.301537624,0.310144237,0,0,Xylan,0.2236,0,0.005953191,3,0,0,29616,COMM10<BT,1.118
986,0.000410794,0,0,0,0.048694938,0,0,0,0.13306579,0,0.207893573,0,0,0,0,0.000631991,0.01251343,10,No,0,0.001390381,0.386589142,0.202679644,0,0,Xylan,0.2162,0,0.006130317,3,0,0,31823,COMM10<DL,1.081
987,,,,,,,,,,,,,,,,,,10,LowReads,,,,,,,empty,0.0475,,,3,,0,,empty,0.2375
988,0.024455047,0,0,0,0,0,0,0.02911179,0.739336628,0,0.00279976,0,0,0.000942776,0,0,0.031311602,10,No,0,0.083392852,0.002485501,0.085735508,0,0,Xylan Mono,0.5013,0,0.000428535,3,0,0,35037,COMM10<DP,2.5065
989,0.064605073,0,0,0,0,0,0,0.00445406,0.731526258,0,0.000763553,0,0,0.00106049,0,0,0.018664631,10,No,0,0.112921015,0,0.066004921,0,0,Xylan Mono,0.4973,0,0,3,0,0,23628,COMM10<BT,2.4865
990,0.019559358,0,0,0,0,0,0,0.003090923,0.840780396,0.00046982,0.033728147,0,0,0.000296729,0,0,0.015454613,10,No,0,0.072945773,0.009594224,0.004080018,0,0,Xylan Mono,0.5441,0,0,3,0,0,40484,COMM10<DL,2.7205
991,,,,,,,,,,,,,,,,,,10,LowReads,,,,,,,empty,0.0484,,,3,,0,,empty,0.242
992,0,0,0,0,0.032186491,0,0,0,0.197239511,0.000403412,0.36673006,0,0,0.000518672,0,0,0.009912402,10,No,0,0.000979714,0.299878976,0.080538266,0,0,Xylan,0.1989,0,0.011612494,3,0,1,34850,COMM10<DP,0.9945
993,0.000531385,0,0,0,0.07163733,0,0,0,0.129192959,0,0.266290269,0,0,0.000996347,0,0,0.010063102,10,No,0,0,0.315808701,0.197808037,0,0,Xylan,0.2007,0,0.00767187,3,0,1,30354,COMM10<BT,1.0035
994,0,0,0,0,0.075837342,0,0,0,0.133157847,0,0.188799129,0,0,0.000544613,0,0,0.009258419,10,No,0,0.001316148,0.400381229,0.183716075,0,0,Xylan,0.2047,0,0.006989199,3,0,1,22179,COMM10<DL,1.0235
995,,,,,,,,,,,,,,,,,,10,LowReads,,,,,,,empty,0.0505,,,3,,1,,empty,0.2525
996,0.03328373,0,0,0,0,0,0,0.028075397,0.773239087,0,0.002430556,0,0,0,0,0,0.030853175,10,No,0,0.042534722,0.00265377,0.085912698,0.000694444,0,Xylan Mono,0.5307,0,0.000322421,3,0,1,40358,COMM10<DP,2.6535
997,0.088813303,0,0,0,0,0,0,0.024943311,0.484504913,0,0,0,0,0,0,0,0.029856387,10,No,0,0.027966742,0,0.337112623,0.006802721,0,Xylan Mono,0.5075,0,0,3,0,1,2658,COMM10<BT,2.5375
998,0.025700873,0,0,0,0,0,0,0.003129724,0.862292125,0,0.016523884,0,0,0,0,0,0.015409914,10,No,0,0.064716336,0.005543325,0.006683818,0,0,Xylan Mono,0.5275,0,0,3,0,1,37753,COMM10<DL,2.6375
999,,,,,,,,,,,,,,,,,,10,LowReads,,,,,,,empty,0.0471,,,3,,1,,empty,0.2355
1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,LowReads,0,0,0,0,0,0,Xylan,0.197,0,0,3,0,2,21,COMM10<DP,0.985
1001,0.000481127,0,0,0,0.0651708,0,0,0,0.145125312,0,0.274373442,0,0,0.000743559,0,0,0.008835236,10,No,0,0,0.328259633,0.169137908,0,0,Xylan,0.2234,0,0.007872983,3,0,2,23070,COMM10<BT,1.117
1002,0,0,0,0,0.025472864,0,0,0,0.142096759,0,0.221145012,0,0,0,0,0,0.012736432,10,No,0,0.000982163,0.389189874,0.201628489,0,0,Xylan,0.21,0,0.006748408,3,0,2,31633,COMM10<DL,1.05
1003,,,,,,,,,,,,,,,,,,10,LowReads,,,,,,,empty,0.0482,,,3,,2,,empty,0.241
1004,0.030951834,0,0,0,0,0,0,0.033021037,0.792964709,0,0.003218761,0,0,0,0,0,0.038136567,10,No,0,0.015087941,0.003879756,0.082193356,0,0,Xylan Mono,0.5166,0,0.00054604,3,0,2,34833,COMM10<DP,2.583
1005,0.052490168,0,0,0,0,0,0,0.005801955,0.736264164,0,0.0010903,0,0,0.000856664,0,0,0.024921148,10,No,0,0.084186753,0,0.094388848,0,0,Xylan Mono,0.5043,0,0,3,0,2,25715,COMM10<BT,2.5215
1006,0.025931077,0,0,0,0,0,0,0.003090712,0.863205069,0,0.022191315,0,0,0.000556328,0,0,0.015762633,10,No,0,0.059681657,0.004636069,0.00494514,0,0,Xylan Mono,0.5634,0,0,3,0,2,32396,COMM10<DL,2.817
1007,,,,,,,,,,,,,,,,,,10,LowReads,,,,,,,empty,0.0484,,,3,,2,,empty,0.242
1008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,LowReads,0,0,0,0,0,0,Xylan,0.2169,0,0,3,0,0,31,COMM10<BH,1.0845
1009,0,0,0,0,0.061764706,0,0,0,0.132088989,0,0.23699095,0,0,0.000414781,0,0,0.011425339,10,No,0,0,0.320739065,0.228996983,0,0,Xylan,0.2028,0,0.007579186,3,0,0,26727,COMM10<BP,1.014
1010,0,0,0,0,0.118529205,0,0,0,0.126010669,0,0.197906532,0,0,0,0,0,0.013453216,10,No,0,0,0.357130875,0.17908545,0,0,Xylan,0.2001,0,0.007884054,3,0,0,29885,COMM10<equal,1.0005
1011,,,,,,,,,,,,,,,,,,10,LowReads,,,,,,,empty,0.0484,,,3,,0,,empty,0.242
1012,0.067187865,0,0,0,0,0,0,0.013531122,0.790785473,0,0.005947011,0,0,0.000735024,0,0,0.023186663,10,No,0,0.021482744,0,0.077144098,0,0,Xylan Mono,0.5302,0,0,3,0,0,29992,COMM10<BH,2.651
1013,0.042290547,0,0,0,0,0,0,0.029260487,0.698708424,0,0.003886158,0,0,0.001028689,0,0,0.020916676,10,No,0,0.115956109,0.001314436,0.086638473,0,0,Xylan Mono,0.4826,0,0,3,0,0,17543,COMM10<BP,2.413
1014,0.032747969,0,0,0,0,0,0,0.002087862,0.859369637,0,0.016188079,0,0,0,0,0,0.021650841,10,No,0,0.05677268,0.003517904,0.006978607,0.00068642,0,Xylan Mono,0.5314,0,0,3,0,0,35012,COMM10<equal,2.657
1015,,,,,,,,,,,,,,,,,,10,LowReads,,,,,,,empty,0.0476,,,3,,0,,empty,0.238
1016,0,0,0,0,0.034873299,0,0,0,0.189195796,0,0.398354111,0,0,0,0,0,0.011488634,10,No,0,0,0.304978408,0.052228469,0.001629593,0,Xylan,0.2173,0,0.007251691,3,0,1,12518,COMM10<BH,1.0865
1017,0.00039802,0,0,0,0.099206448,0,0,0,0.129679843,0,0.199432822,0,0,0.00039802,0,0,0.013358541,10,No,0,0,0.354610811,0.195477499,0,0,Xylan,0.2032,0,0.007437996,3,0,1,40418,COMM10<BP,1.016
1018,0,0,0,0,0.136932561,0,0,0,0.111837599,0,0.205741329,0,0,0,0,0,0.01488262,10,No,0,0,0.348465035,0.175042033,0,0,Xylan,0.1971,0,0.007098823,3,0,1,32261,COMM10<equal,0.9855
1019,,,,,,,,,,,,,,,,,,10,LowReads,,,,,,,empty,0.0485,,,3,,1,,empty,0.2425
1020,0.07264803,0,0,0,0.000438416,0,0,0.008897256,0.761140912,0,0.003997318,0,0,0,0,0,0.022926553,10,No,0,0.063699195,0,0.066252321,0,0,Xylan Mono,0.528,0,0,3,0,1,38842,COMM10<BH,2.64
1021,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,10,LowReads,0,0,0,0,0,0,Xylan Mono,0.5176,0,0,3,0,1,42,COMM10<BP,2.588
1022,0.021770328,0,0,0,0,0,0,0.002572365,0.860713222,0,0.015596653,0,0,0,0,0,0.01213073,10,No,0,0.070591102,0.0059029,0.010424846,0,0,Xylan Mono,0.537,0,0.000297853,3,0,1,36981,COMM10<equal,2.685
1023,,,,,,,,,,,,,,,,,,10,LowReads,,,,,,,empty,0.0582,,,3,,1,,empty,0.291
1024,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,LowReads,0,0,0,0,0,0,Xylan,0.2184,0,0,3,0,2,34,COMM10<BH,1.092
1025,0.000451407,0,0,0,0.108443972,0,0,0,0.12063197,0,0.183802443,0,0,0.000531067,0,0,0.012081784,10,No,0,0,0.36125863,0.206372809,0,0,Xylan,0.201,0,0.006425916,3,0,2,37918,COMM10<BP,1.005
1026,0,0,0,0,0.102630524,0,0,0,0.12326148,0,0.198353224,0,0,0,0,0.000370062,0.01150276,10,No,0,0,0.385388719,0.171184507,0,0,Xylan,0.1994,0,0.007308724,3,0,2,32572,COMM10<equal,0.997
1027,,,,,,,,,,,,,,,,,,10,LowReads,,,,,,,empty,0.0509,,,3,,2,,empty,0.2545
1028,0.087802789,0,0,0,0.000356922,0,0,0.006234236,0.633488793,0,0.00287917,0,0,0,0,0.000404511,0.033550659,10,No,0,0.150930376,0,0.084352544,0,0,Xylan Mono,0.5423,0,0,3,0,2,42132,COMM10<BH,2.7115
1029,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,LowReads,0,0,0,0,0,0,Xylan Mono,0.4949,0,0,3,0,2,61,COMM10<BP,2.4745
1030,0.024927352,0,0,0,0,0,0,0.003064838,0.864602252,0,0.021249546,0,0,0.00036324,0,0,0.012531784,10,No,0,0.059684889,0.004835634,0.008740465,0,0,Xylan Mono,0.5483,0,0,3,0,2,44157,COMM10<equal,2.7415
1031,,,,,,,,,,,,,,,,,,10,LowReads,,,,,,,empty,0.0477,,,3,,2,,empty,0.2385
1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,LowReads,0,0,0,0,0,0,Xylan,0.0644,0,0,3,0,0,20,COMM10<CS,0.322
1033,0.000572956,0,0,0,0.041205118,0,0,0,0.118506494,0,0.205166157,0,0,0,0,0,0.020101222,10,No,0,0,0.341291062,0.264753629,0,0,Xylan,0.2051,0,0.008403361,3,0,0,21100,COMM10<EL,1.0255
1034,0,0,0.477022059,0,0,0,0,0,0,0,0,0,0,0,0,0.011948529,0,10,LowReads,0,0,0.016544118,0.017463235,0,0,Xylan,0.0377,0,0,3,0,0,604,blank,0.1885
1035,,,,,,,,,,,,,,,,,,10,LowReads,,,,,,,empty,0.0468,,,3,,0,,empty,0.234
1036,0.026063989,0,0,0,0,0,0,0.052975182,0.757101565,0,0.002691119,0,0,0,0,0,0.04270906,10,No,0,0.019435862,0,0.099023223,0,0,Xylan Mono,0.4946,0,0,3,0,0,20125,COMM10<CS,2.473
1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,LowReads,0,0,0,0,0,0,Xylan Mono,0.5354,0,0,3,0,0,21,COMM10<EL,2.677
1038,0.002481048,0,0,0,0,0,0,0,0.997518952,0,0,0,0,0,0,0,0,10,No,0,0,0,0,0,0,Xylan Mono,0.1722,0,0,3,0,0,29041,blank,0.861
1039,,,,,,,,,,,,,,,,,,10,LowReads,,,,,,,empty,0.049,,,3,,0,,empty,0.245
1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,LowReads,0,0,0,0,0,0,Xylan,0.0841,1,0,3,0,1,57,COMM10<CS,0.4205
1041,0.000666311,0,0,0,0.067030917,0,0,0,0.140724947,0,0.236940299,0,0,0.000766258,0,0,0.011293977,10,No,0,0,0.336154051,0.195795576,0,0,Xylan,0.205,0.000366471,0.010261194,3,0,1,30310,COMM10<EL,1.025
1042,0,0,0,0,0,0,0,0,0,0,0,0,0,0.637931034,0,0,0,10,LowReads,0,0,0,0,0,0,Xylan,0.0467,0.362068966,0,3,0,1,89,blank,0.2335
1043,,,,,,,,,,,,,,,,,,10,LowReads,,,,,,,empty,0.051,,,3,,1,,empty,0.255
1044,0,0,0,0,0.207317073,0,0,0,0,0,0,0,0,0,0,0.207317073,0,10,LowReads,0,0,0,0,0,0,Xylan Mono,0.4766,0,0,3,0,1,97,COMM10<CS,2.383
1045,0,0,0,0,0.193877551,0,0,0,0,0,0,0,0,0,0,0.12244898,0,10,LowReads,0,0,0,0,0,0,Xylan Mono,0.5547,0,0,3,0,1,118,COMM10<EL,2.7735
1046,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,LowReads,0,0,0,0,0,0,Xylan Mono,0.0422,0,0,3,0,1,37,blank,0.211
1047,,,,,,,,,,,,,,,,,,10,LowReads,,,,,,,empty,0.049,,,3,,1,,empty,0.245
1048,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,LowReads,0,0,0,0,0,0,Xylan,0.0626,0,0,3,0,2,39,COMM10<CS,0.313
1049,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,LowReads,0,0,0,0,0,0,Xylan,0.1977,0,0,3,0,2,45,COMM10<EL,0.9885
1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,LowReads,0,0,0,0,0,0,Xylan,0.0368,0,0,3,0,2,15,blank,0.184
1051,,,,,,,,,,,,,,,,,,10,LowReads,,,,,,,empty,0.0478,,,3,,2,,empty,0.239
1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,LowReads,0,0,0,0,0,0,Xylan Mono,0.4779,0,0,3,0,2,63,COMM10<CS,2.3895
1053,0.030714775,0,0,0,0,0,0,0.009362868,0.801667047,0,0.038593286,0,0,0,0,0,0.00947705,10,No,0,0.031285682,0.007992692,0.0709066,0,0,Xylan Mono,0.4926,0,0,3,0,2,8767,COMM10<EL,2.463
1054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,LowReads,0,0,0,0,0,0,Xylan Mono,0.0429,0,0,3,0,2,44,blank,0.2145
1055,,,,,,,,,,,,,,,,,,10,LowReads,,,,,,,empty,0.0486,,,3,,2,,empty,0.243
1056,0,0,0,0,0.038223517,0,0,0,0.118492901,0,0.245904623,0,0,0,0,0,0.004550419,10,No,0,0,0.327084092,0.257917728,0,0,Xylan,0.2009,0,0.00782672,4,0,0,5535,COMM10<PJ,1.0045
1057,0,0,0,0,0.024409144,0,0,0,0.206767403,0,0.308149296,0,0,0,0,0,0.008136381,10,No,0,0,0.211933359,0.230272504,0,0,Xylan,0.19,0,0.010331913,4,0,0,7760,COMM10<BV,0.95
1058,0,0,0,0,0.035129604,0,0,0,0.172578445,0,0.254774898,0,0,0,0,0,0.009549795,10,No,0,0,0.267735334,0.252046385,0,0,Xylan,0.1948,0,0.008185539,4,0,0,2935,COMM10<AC,0.974
1059,,,,,,,,,,,,,,,,,,10,LowReads,,,,,,,empty,0.036,,,4,,0,,empty,0.18
